state	count	event type	study population	race	year
Massachusetts	14027	Mortality	6361104	All Races	2000
Massachusetts	35247	Incidence	6397634	All Races	2001
Massachusetts	13750	Mortality	6397634	All Races	2001
Massachusetts	35932	Incidence	6417206	All Races	2002
Massachusetts	13914	Mortality	6417206	All Races	2002
Massachusetts	35093	Incidence	6422565	All Races	2003
Massachusetts	13551	Mortality	6422565	All Races	2003
Massachusetts	35448	Incidence	6412281	All Races	2004
Massachusetts	13337	Mortality	6412281	All Races	2004
Massachusetts	35909	Incidence	6403290	All Races	2005
Massachusetts	13182	Mortality	6403290	All Races	2005
Massachusetts	37086	Incidence	6410084	All Races	2006
Massachusetts	13407	Mortality	6410084	All Races	2006
Massachusetts	36885	Incidence	6431559	All Races	2007
Massachusetts	13003	Mortality	6431559	All Races	2007
Massachusetts	183629	Incidence	32588401	All Races	2009
Massachusetts	65546	Mortality	32383689	All Races	2009
Massachusetts	37441	Incidence	6468967	All Races	2008
Massachusetts	13031	Mortality	6468967	All Races	2008
Massachusetts	37306	Incidence	6517613	All Races	2009
Massachusetts	13112	Mortality	6517613	All Races	2009
Massachusetts	35442	Incidence	6563259	All Races	2010
Massachusetts	12993	Mortality	6555466	All Races	2010
Massachusetts	36555	Incidence	6607003	All Races	2011
Massachusetts	12993	Mortality	6555466	All Races	2011
Massachusetts	1172	Incidence	416891	Black	1999
Massachusetts	507	Mortality	416891	Black	1999
Massachusetts	1252	Incidence	428547	Black	2000
Massachusetts	541	Mortality	428547	Black	2000
Massachusetts	1319	Incidence	441594	Black	2001
Massachusetts	501	Mortality	441594	Black	2001
Massachusetts	1356	Incidence	453484	Black	2002
Massachusetts	541	Mortality	453484	Black	2002
Massachusetts	1309	Incidence	464146	Black	2003
Massachusetts	600	Mortality	464146	Black	2003
Massachusetts	1412	Incidence	472524	Black	2004
Massachusetts	512	Mortality	472524	Black	2004
Massachusetts	1457	Incidence	481830	Black	2005
Massachusetts	542	Mortality	481830	Black	2005
Massachusetts	1467	Incidence	492621	Black	2006
Massachusetts	564	Mortality	492621	Black	2006
Massachusetts	1556	Incidence	503993	Black	2007
Massachusetts	531	Mortality	503993	Black	2007
Massachusetts	8363	Incidence	2647193	Black	2009
Massachusetts	2767	Mortality	2585313	Black	2009
Massachusetts	1604	Incidence	517040	Black	2008
Massachusetts	550	Mortality	517040	Black	2008
Massachusetts	1695	Incidence	530509	Black	2009
Massachusetts	547	Mortality	530509	Black	2009
Massachusetts	1711	Incidence	541755	Black	2010
Massachusetts	575	Mortality	541150	Black	2010
Massachusetts	1797	Incidence	553896	Black	2011
Massachusetts	575	Mortality	541150	Black	2011
Massachusetts	0	Incidence	415172	Hispanic	1999
Massachusetts	196	Mortality	415172	Hispanic	1999
Massachusetts	0	Incidence	433611	Hispanic	2000
Massachusetts	185	Mortality	433611	Hispanic	2000
Massachusetts	0	Incidence	455161	Hispanic	2001
Massachusetts	188	Mortality	455161	Hispanic	2001
Massachusetts	0	Incidence	473815	Hispanic	2002
Massachusetts	208	Mortality	473815	Hispanic	2002
Massachusetts	0	Incidence	490907	Hispanic	2003
Massachusetts	180	Mortality	490907	Hispanic	2003
Massachusetts	0	Incidence	506289	Hispanic	2004
Massachusetts	197	Mortality	506289	Hispanic	2004
Massachusetts	0	Incidence	521987	Hispanic	2005
Massachusetts	234	Mortality	521987	Hispanic	2005
Massachusetts	0	Incidence	540944	Hispanic	2006
Massachusetts	218	Mortality	540944	Hispanic	2006
Massachusetts	0	Incidence	561049	Hispanic	2007
Massachusetts	244	Mortality	561049	Hispanic	2007
Massachusetts	0	Incidence	3040602	Hispanic	2009
Massachusetts	1330	Mortality	2927843	Hispanic	2009
Massachusetts	0	Incidence	584748	Hispanic	2008
Massachusetts	273	Mortality	584748	Hispanic	2008
Massachusetts	0	Incidence	609411	Hispanic	2009
Massachusetts	299	Mortality	609411	Hispanic	2009
Massachusetts	0	Incidence	631972	Hispanic	2010
Massachusetts	296	Mortality	631691	Hispanic	2010
Massachusetts	0	Incidence	653422	Hispanic	2011
Massachusetts	296	Mortality	631691	Hispanic	2011
Massachusetts	31892	Incidence	5632754	White	1999
Massachusetts	13179	Mortality	5632754	White	1999
Massachusetts	32313	Incidence	5648923	White	2000
Massachusetts	13355	Mortality	5648923	White	2000
Massachusetts	33066	Incidence	5655031	White	2001
Massachusetts	13093	Mortality	5655031	White	2001
Massachusetts	33714	Incidence	5648553	White	2002
Massachusetts	13203	Mortality	5648553	White	2002
Massachusetts	32920	Incidence	5630854	White	2003
Massachusetts	12772	Mortality	5630854	White	2003
Massachusetts	33062	Incidence	5600102	White	2004
Massachusetts	12665	Mortality	5600102	White	2004
Massachusetts	33390	Incidence	5570042	White	2005
Massachusetts	12443	Mortality	5570042	White	2005
Massachusetts	34399	Incidence	5553858	White	2006
Massachusetts	12633	Mortality	5553858	White	2006
Massachusetts	33962	Incidence	5552029	White	2007
Massachusetts	12280	Mortality	5552029	White	2007
Massachusetts	167010	Incidence	27917292	White	2009
Massachusetts	61643	Mortality	27845827	White	2009
Massachusetts	34308	Incidence	5562217	White	2008
Massachusetts	12243	Mortality	5562217	White	2008
Massachusetts	34065	Incidence	5581686	White	2009
Massachusetts	12342	Mortality	5581686	White	2009
Massachusetts	31844	Incidence	5601942	White	2010
Massachusetts	12145	Mortality	5596037	White	2010
Massachusetts	32831	Incidence	5619418	White	2011
Massachusetts	12145	Mortality	5596037	White	2011
Michigan	50701	Incidence	9897116	All Races	1999
Michigan	19744	Mortality	9897116	All Races	1999
Michigan	51232	Incidence	9952450	All Races	2000
Michigan	19798	Mortality	9952450	All Races	2000
Michigan	51812	Incidence	9991120	All Races	2001
Michigan	19689	Mortality	9991120	All Races	2001
Michigan	52750	Incidence	10015710	All Races	2002
Michigan	19985	Mortality	10015710	All Races	2002
Michigan	53079	Incidence	10041152	All Races	2003
Michigan	19713	Mortality	10041152	All Races	2003
Michigan	52103	Incidence	10055315	All Races	2004
Michigan	19653	Mortality	10055315	All Races	2004
Michigan	52788	Incidence	10051137	All Races	2005
Michigan	20094	Mortality	10051137	All Races	2005
Michigan	53443	Incidence	10036081	All Races	2006
Michigan	20192	Mortality	10036081	All Races	2006
Michigan	55753	Incidence	10001284	All Races	2007
Michigan	20087	Mortality	10001284	All Races	2007
Michigan	271880	Incidence	49604235	All Races	2009
Michigan	101367	Mortality	49762988	All Races	2009
Michigan	53468	Incidence	9946889	All Races	2008
Michigan	20211	Mortality	9946889	All Races	2008
Michigan	53743	Incidence	9901591	All Races	2009
Michigan	20257	Mortality	9901591	All Races	2009
Michigan	54782	Incidence	9877670	All Races	2010
Michigan	20620	Mortality	9877143	All Races	2010
Michigan	54134	Incidence	9876801	All Races	2011
Michigan	20620	Mortality	9877143	All Races	2011
Michigan	6247	Incidence	1455082	Black	1999
Michigan	2566	Mortality	1455082	Black	1999
Michigan	6218	Incidence	1468133	Black	2000
Michigan	2609	Mortality	1468133	Black	2000
Michigan	6147	Incidence	1477489	Black	2001
Michigan	2554	Mortality	1477489	Black	2001
Michigan	6495	Incidence	1483051	Black	2002
Michigan	2650	Mortality	1483051	Black	2002
Michigan	6528	Incidence	1488590	Black	2003
Michigan	2567	Mortality	1488590	Black	2003
Michigan	6328	Incidence	1492884	Black	2004
Michigan	2569	Mortality	1492884	Black	2004
Michigan	6255	Incidence	1494262	Black	2005
Michigan	2576	Mortality	1494262	Black	2005
Michigan	6558	Incidence	1494911	Black	2006
Michigan	2709	Mortality	1494911	Black	2006
Michigan	6696	Incidence	1492428	Black	2007
Michigan	2684	Mortality	1492428	Black	2007
Michigan	33250	Incidence	7431253	Black	2009
Michigan	13397	Mortality	7439531	Black	2009
Michigan	6343	Incidence	1485681	Black	2008
Michigan	2650	Mortality	1485681	Black	2008
Michigan	6518	Incidence	1481101	Black	2009
Michigan	2645	Mortality	1481101	Black	2009
Michigan	6823	Incidence	1485374	Black	2010
Michigan	2709	Mortality	1485410	Black	2010
Michigan	6870	Incidence	1486669	Black	2011
Michigan	2709	Mortality	1485410	Black	2011
Michigan	564	Incidence	307670	Hispanic	1999
Michigan	169	Mortality	307670	Hispanic	1999
Michigan	573	Incidence	327050	Hispanic	2000
Michigan	177	Mortality	327050	Hispanic	2000
Michigan	619	Incidence	343617	Hispanic	2001
Michigan	165	Mortality	343617	Hispanic	2001
Michigan	623	Incidence	357136	Hispanic	2002
Michigan	174	Mortality	357136	Hispanic	2002
Michigan	679	Incidence	369577	Hispanic	2003
Michigan	195	Mortality	369577	Hispanic	2003
Michigan	726	Incidence	381150	Hispanic	2004
Michigan	239	Mortality	381150	Hispanic	2004
Michigan	825	Incidence	392685	Hispanic	2005
Michigan	222	Mortality	392685	Hispanic	2005
Michigan	776	Incidence	403658	Hispanic	2006
Michigan	271	Mortality	403658	Hispanic	2006
Michigan	946	Incidence	412393	Hispanic	2007
Michigan	264	Mortality	412393	Hispanic	2007
Michigan	4064	Incidence	2147449	Hispanic	2009
Michigan	1350	Mortality	2105314	Hispanic	2009
Michigan	770	Incidence	420926	Hispanic	2008
Michigan	286	Mortality	420926	Hispanic	2008
Michigan	785	Incidence	429423	Hispanic	2009
Michigan	282	Mortality	429423	Hispanic	2009
Michigan	782	Incidence	438021	Hispanic	2010
Michigan	247	Mortality	438914	Hispanic	2010
Michigan	781	Incidence	446686	Hispanic	2011
Michigan	247	Mortality	438914	Hispanic	2011
Michigan	43584	Incidence	8186898	White	1999
Michigan	17000	Mortality	8186898	White	1999
Michigan	44066	Incidence	8212336	White	2000
Michigan	17020	Mortality	8212336	White	2000
Michigan	44695	Incidence	8230173	White	2001
Michigan	16944	Mortality	8230173	White	2001
Michigan	44898	Incidence	8237822	White	2002
Michigan	17136	Mortality	8237822	White	2002
Michigan	44959	Incidence	8245792	White	2003
Michigan	16955	Mortality	8245792	White	2003
Michigan	44140	Incidence	8246288	White	2004
Michigan	16884	Mortality	8246288	White	2004
Michigan	44820	Incidence	8231910	White	2005
Michigan	17308	Mortality	8231910	White	2005
Michigan	45117	Incidence	8208506	White	2006
Michigan	17266	Mortality	8208506	White	2006
Michigan	46965	Incidence	8170744	White	2007
Michigan	17194	Mortality	8170744	White	2007
Michigan	228282	Incidence	40430415	White	2009
Michigan	86864	Mortality	40608778	White	2009
Michigan	45061	Incidence	8118649	White	2008
Michigan	17333	Mortality	8118649	White	2008
Michigan	45134	Incidence	8073343	White	2009
Michigan	17391	Mortality	8073343	White	2009
Michigan	45812	Incidence	8039324	White	2010
Michigan	17680	Mortality	8037536	White	2010
Michigan	45310	Incidence	8028355	White	2011
Michigan	17680	Mortality	8037536	White	2011
Middle Atlantic	210338	Incidence	39506122	All Races	1999
Middle Atlantic	86097	Mortality	39506122	All Races	1999
Middle Atlantic	214625	Incidence	39716574	All Races	2000
Middle Atlantic	85429	Mortality	39716574	All Races	2000
Middle Atlantic	221073	Incidence	39874479	All Races	2001
Middle Atlantic	85052	Mortality	39874479	All Races	2001
Middle Atlantic	221469	Incidence	40021474	All Races	2002
Middle Atlantic	84336	Mortality	40021474	All Races	2002
Middle Atlantic	218846	Incidence	40151999	All Races	2003
Middle Atlantic	84034	Mortality	40151999	All Races	2003
Middle Atlantic	219851	Incidence	40216850	All Races	2004
Middle Atlantic	82728	Mortality	40216850	All Races	2004
Middle Atlantic	222231	Incidence	40234574	All Races	2005
Middle Atlantic	82341	Mortality	40234574	All Races	2005
Middle Atlantic	228774	Incidence	40277119	All Races	2006
Middle Atlantic	81633	Mortality	40277119	All Races	2006
Middle Atlantic	232228	Incidence	40374157	All Races	2007
Middle Atlantic	81594	Mortality	40374157	All Races	2007
Middle Atlantic	1165877	Incidence	203633769	All Races	2009
Middle Atlantic	406350	Mortality	202829134	All Races	2009
Middle Atlantic	233528	Incidence	40535811	All Races	2008
Middle Atlantic	81188	Mortality	40535811	All Races	2008
Middle Atlantic	234522	Incidence	40729526	All Races	2009
Middle Atlantic	80634	Mortality	40729526	All Races	2009
Middle Atlantic	230835	Incidence	40913938	All Races	2010
Middle Atlantic	81301	Mortality	40912521	All Races	2010
Middle Atlantic	234764	Incidence	41080337	All Races	2011
Middle Atlantic	81301	Mortality	40912521	All Races	2011
Middle Atlantic	22163	Incidence	5921935	Black	1999
Middle Atlantic	9945	Mortality	5921935	Black	1999
Middle Atlantic	22607	Incidence	5984985	Black	2000
Middle Atlantic	9735	Mortality	5984985	Black	2000
Middle Atlantic	23351	Incidence	6026489	Black	2001
Middle Atlantic	9811	Mortality	6026489	Black	2001
Middle Atlantic	23797	Incidence	6065823	Black	2002
Middle Atlantic	9732	Mortality	6065823	Black	2002
Middle Atlantic	23873	Incidence	6100347	Black	2003
Middle Atlantic	9716	Mortality	6100347	Black	2003
Middle Atlantic	24345	Incidence	6124803	Black	2004
Middle Atlantic	9522	Mortality	6124803	Black	2004
Middle Atlantic	24644	Incidence	6146474	Black	2005
Middle Atlantic	9501	Mortality	6146474	Black	2005
Middle Atlantic	25012	Incidence	6173804	Black	2006
Middle Atlantic	9455	Mortality	6173804	Black	2006
Middle Atlantic	25660	Incidence	6206898	Black	2007
Middle Atlantic	9506	Mortality	6206898	Black	2007
Middle Atlantic	132769	Incidence	31590743	Black	2009
Middle Atlantic	47762	Mortality	31331446	Black	2009
Middle Atlantic	26214	Incidence	6255163	Black	2008
Middle Atlantic	9365	Mortality	6255163	Black	2008
Middle Atlantic	26857	Incidence	6314564	Black	2009
Middle Atlantic	9675	Mortality	6314564	Black	2009
Middle Atlantic	26664	Incidence	6381163	Black	2010
Middle Atlantic	9761	Mortality	6381017	Black	2010
Middle Atlantic	27374	Incidence	6432955	Black	2011
Middle Atlantic	9761	Mortality	6381017	Black	2011
Middle Atlantic	0	Incidence	4274492	Hispanic	1999
Middle Atlantic	2707	Mortality	4274492	Hispanic	1999
Middle Atlantic	0	Incidence	4421593	Hispanic	2000
Middle Atlantic	2891	Mortality	4421593	Hispanic	2000
Middle Atlantic	0	Incidence	4547583	Hispanic	2001
Middle Atlantic	3011	Mortality	4547583	Hispanic	2001
Middle Atlantic	0	Incidence	4673611	Hispanic	2002
Middle Atlantic	3066	Mortality	4673611	Hispanic	2002
Middle Atlantic	0	Incidence	4795385	Hispanic	2003
Middle Atlantic	3364	Mortality	4795385	Hispanic	2003
Middle Atlantic	0	Incidence	4907397	Hispanic	2004
Middle Atlantic	3223	Mortality	4907397	Hispanic	2004
Middle Atlantic	0	Incidence	5013781	Hispanic	2005
Middle Atlantic	3392	Mortality	5013781	Hispanic	2005
Middle Atlantic	0	Incidence	5127222	Hispanic	2006
Middle Atlantic	3369	Mortality	5127222	Hispanic	2006
Middle Atlantic	0	Incidence	5257400	Hispanic	2007
Middle Atlantic	3502	Mortality	5257400	Hispanic	2007
Middle Atlantic	0	Incidence	27808578	Hispanic	2009
Middle Atlantic	18437	Mortality	27085741	Hispanic	2009
Middle Atlantic	0	Incidence	5407106	Hispanic	2008
Middle Atlantic	3741	Mortality	5407106	Hispanic	2008
Middle Atlantic	0	Incidence	5568752	Hispanic	2009
Middle Atlantic	3926	Mortality	5568752	Hispanic	2009
Middle Atlantic	0	Incidence	5721695	Hispanic	2010
Middle Atlantic	3899	Mortality	5725261	Hispanic	2010
Middle Atlantic	0	Incidence	5853625	Hispanic	2011
Middle Atlantic	3899	Mortality	5725261	Hispanic	2011
Middle Atlantic	182621	Incidence	31579537	White	1999
Middle Atlantic	75024	Mortality	31579537	White	1999
Middle Atlantic	185664	Incidence	31625528	White	2000
Middle Atlantic	74487	Mortality	31625528	White	2000
Middle Atlantic	191141	Incidence	31641201	White	2001
Middle Atlantic	73970	Mortality	31641201	White	2001
Middle Atlantic	190653	Incidence	31648619	White	2002
Middle Atlantic	73270	Mortality	31648619	White	2002
Middle Atlantic	187585	Incidence	31649986	White	2003
Middle Atlantic	72935	Mortality	31649986	White	2003
Middle Atlantic	188282	Incidence	31601948	White	2004
Middle Atlantic	71736	Mortality	31601948	White	2004
Middle Atlantic	189972	Incidence	31508132	White	2005
Middle Atlantic	71281	Mortality	31508132	White	2005
Middle Atlantic	195120	Incidence	31434521	White	2006
Middle Atlantic	70639	Mortality	31434521	White	2006
Middle Atlantic	197178	Incidence	31402111	White	2007
Middle Atlantic	70377	Mortality	31402111	White	2007
Middle Atlantic	977397	Incidence	157239861	White	2009
Middle Atlantic	349989	Mortality	157172683	White	2009
Middle Atlantic	197669	Incidence	31412592	White	2008
Middle Atlantic	70158	Mortality	31412592	White	2008
Middle Atlantic	197154	Incidence	31446427	White	2009
Middle Atlantic	69200	Mortality	31446427	White	2009
Middle Atlantic	192184	Incidence	31472744	White	2010
Middle Atlantic	69615	Mortality	31477032	White	2010
Middle Atlantic	193212	Incidence	31505987	White	2011
Middle Atlantic	69615	Mortality	31477032	White	2011
Midwest	0	Incidence	63349649	All Races	1999
Midwest	132820	Mortality	64100061	All Races	1999
Midwest	0	Incidence	63735587	All Races	2000
Midwest	132986	Mortality	64491431	All Races	2000
Midwest	0	Incidence	64137469	All Races	2001
Midwest	132433	Mortality	64776531	All Races	2001
Midwest	328617	Incidence	65018293	All Races	2002
Midwest	133243	Mortality	65018293	All Races	2002
Midwest	326603	Incidence	65276954	All Races	2003
Midwest	132476	Mortality	65276954	All Races	2003
Midwest	329478	Incidence	65532305	All Races	2004
Midwest	131579	Mortality	65532305	All Races	2004
Midwest	334392	Incidence	65751872	All Races	2005
Midwest	132175	Mortality	65751872	All Races	2005
Midwest	341040	Incidence	66028555	All Races	2006
Midwest	132765	Mortality	66028555	All Races	2006
Midwest	348903	Incidence	66293689	All Races	2007
Midwest	132864	Mortality	66293689	All Races	2007
Midwest	1746736	Incidence	333683285	All Races	2009
Midwest	667243	Mortality	332571074	All Races	2009
Midwest	350011	Incidence	66523935	All Races	2008
Midwest	133814	Mortality	66523935	All Races	2008
Midwest	350808	Incidence	66748437	All Races	2009
Midwest	133249	Mortality	66748437	All Races	2009
Midwest	347209	Incidence	66972135	All Races	2010
Midwest	134551	Mortality	66976458	All Races	2010
Midwest	349805	Incidence	67145089	All Races	2011
Midwest	134551	Mortality	66976458	All Races	2011
Midwest	0	Incidence	6697205	Black	1999
Midwest	12152	Mortality	6701954	Black	1999
Midwest	0	Incidence	6796563	Black	2000
Midwest	12350	Mortality	6802748	Black	2000
Midwest	0	Incidence	6873203	Black	2001
Midwest	12181	Mortality	6878679	Black	2001
Midwest	26967	Incidence	6945761	Black	2002
Midwest	12373	Mortality	6945761	Black	2002
Midwest	27090	Incidence	7010525	Black	2003
Midwest	12205	Mortality	7010525	Black	2003
Midwest	27293	Incidence	7076731	Black	2004
Midwest	12306	Mortality	7076731	Black	2004
Midwest	27672	Incidence	7140535	Black	2005
Midwest	12385	Mortality	7140535	Black	2005
Midwest	0	Incidence	7216686	Black	2006
Midwest	12491	Mortality	7216686	Black	2006
Midwest	29306	Incidence	7286226	Black	2007
Midwest	12567	Mortality	7286226	Black	2007
Midwest	0	Incidence	37065960	Black	2009
Midwest	62390	Mortality	36753434	Black	2009
Midwest	29465	Incidence	7350163	Black	2008
Midwest	12336	Mortality	7350163	Black	2008
Midwest	0	Incidence	7414058	Black	2009
Midwest	12288	Mortality	7414058	Black	2009
Midwest	0	Incidence	7485370	Black	2010
Midwest	12708	Mortality	7486301	Black	2010
Midwest	30272	Incidence	7530143	Black	2011
Midwest	12708	Mortality	7486301	Black	2011
Midwest	0	Incidence	2932489	Hispanic	1999
Midwest	1224	Mortality	2940681	Hispanic	1999
Midwest	0	Incidence	3145956	Hispanic	2000
Midwest	1294	Mortality	3156951	Hispanic	2000
